[118.07248693585296, 138.01278750418336, 41.98721249581665, 135.0, 135.70731936854426, 80.93349726018383, 134.25914759061067, 121.75948008481281, 114.77514056883193, 108.33667142442715, 114.72184218465847, 108.43494882292202]
[128.6598082540901, 128.6598082540901, 113.19859051364818, 135.0, 105.36161631184866, 73.39301942138299, 105.06848815949222, 93.17983011986423, 115.72561264336568, 111.99112991717713, 130.60129464500446, 149.03624346792648]
[128.21695114479886, 77.0053832080835, 111.99740340664216, 156.31791227546154, 139.9697407281103, 116.56505117707799, 120.06858282186246, 141.86999230821428, 78.11134196037202, 87.27368900609373, 120.96375653207352, 129.8055710922652]
[126.15818543980834, 104.03624346792648, 153.434948822922, 143.13010235415598, 93.73139699916045, 153.79988515865264, 54.70665240933971, 147.72435568542238, 128.6598082540901, 110.22485943116808, 81.02737338510362, 149.65675111576044]
[155.77225468204585, 120.96375653207352, 87.27368900609373, 62.02052561151985, 151.20207014983123, 129.54608111140874, 84.14398641457105, 156.80140948635182, 109.79887635452494, 154.79887635452496, 56.309932474020215, 157.38013505195957]
[128.29016319224309, 75.25643716352927, 33.17851165939274, 108.43494882292201, 138.96465472285612, 128.65980825409008, 128.65980825409008, 128.65980825409008, 114.07549825507883, 126.86989764584402, 143.13010235415598, 126.86989764584402]
[144.78240703180728, 61.69924423399363, 61.99082329198616, 126.17962044797895, 132.51044707800085, 113.19859051364818, 108.43494882292201, 117.89727103094764, 144.46232220802563, 105.94539590092286, 119.05460409907714, 147.9946167919165]
[139.5942533312664, 101.30993247402021, 123.6900675259798, 146.30993247402023, 130.36453657309735, 100.61965527615514, 137.48955292199918, 137.48955292199918, 72.25532837494306, 130.0302592718897, 138.93478205636944, 131.26860300083956]
[108.43494882292201, 153.434948822922, 18.434948822922017, 147.09475707701208, 151.41078459687773, 145.93909118319218, 72.25532837494306, 138.8534804536021, 154.79887635452494, 135.0, 108.43494882292202, 116.56505117707799]
[150.2551187030578, 120.06858282186246, 93.62148470411735, 101.30993247402021, 158.19859051364818, 150.46121774044192, 102.0947570770121, 153.434948822922, 135.0, 116.56505117707799, 121.60750224624891, 148.39249775375112]
[68.19859051364818, 111.80140948635182, 124.99202019855868, 114.37236492240353, 112.11557099595247, 128.8298249049704, 29.74488129694221, 146.30993247402023, 147.09475707701208, 127.30394827798344, 71.20011484134736, 141.54629078329404]
[123.6900675259798, 56.309932474020215, 155.55604521958347, 155.5560452195835, 157.38013505195957, 112.61986494804043, 66.80140948635182, 152.71579270637693, 124.57419147411522, 155.22485943116808, 175.23635830927387, 158.19859051364818]
[135.0, 135.0, 141.34019174590992, 110.22485943116808, 108.43494882292202, 119.74488129694222, 119.74488129694222, 128.6598082540901, 113.40468955103232, 119.74488129694222, 149.03624346792648, 102.52880770915151]
[108.43494882292202, 116.56505117707799, 143.13010235415598, 143.13010235415598, 143.13010235415598, 75.52970589993411, 141.34019174590992, 135.0, 111.80140948635182, 123.11134196037203, 101.88865803962798, 113.1985905136482]
[130.37874859798586, 101.76828893202065, 143.13010235415598, 122.9052429229879, 88.21008939175394, 126.86989764584402, 143.9726266148964, 117.89727103094764, 98.13010235415598, 137.74640067734424, 98.65254179111473, 145.1755108430432]
[79.99202019855866, 114.20772233099608, 66.68689442328589, 139.3987053549955, 135.0, 104.62087398863166, 78.05582281155368, 126.86989764584402, 144.46232220802563, 107.10272896905236, 108.43494882292202, 126.86989764584402]
